X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,Z01,Z02,Z03,Z04,Z05,Z06,Z07,Z08,Z09,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,Y
-2.9070695903937755,1.266913649192987,-0.33203851100228043,-0.24878176813510977,0.20043243584537934,-0.0086832222599601,0.31686642257293635,-0.32392378047557346,0.030199022063759393,-0.20556856199921017,-0.3614413412432859,-0.3005852320036559,0.17378359702840573,0.4464487316451462,-0.1042751822989796,0.20063792504083397,-0.17867690551324494,-0.32675470169433823,-0.2909137702540878,-0.19571670326450377,-0.2828601857553389,0.11456080284046984,0.07845332735893681,-0.2833157100251399,0.26076686082081985,-0.18904531223091434,0.14520942257257766,0.16208614950382086,0.18117700977005813,0.25793700280399035,0.1753863422599656,0.05158068871472717,0.22091053092069987,-7.881718650771585,-0.17724121659162087,-0.03936764086094617,0.0033145645342652756,0.23841980842161128,0.0024970555671239843,0.1066418613084958,0.24881313551555714,-0.052931365180799606,0.3744796080479338,0.3321403085540374,-0.13510733231743027,0.30908556781603835,-0.012399660787932363,0.41459436428133367,-0.1533740748336321,0.2641467080313704,0.21448012015407814,0.9022216767396268,-0.5636005123222715,-0.24489266672267535,0.5520647913552844,0.4898459643742038,1.1131747488691204,-0.24093107560771423,-0.10887458212606274,-0.1147656778545549,0.8416320035464236,0.1042363762334059,-121.81099441384106,1
-4.608052470909169,4.672474201148563,0.1546969906155592,0.2687187547170164,-0.8424171617484504,0.05519133178567917,0.6228481378789615,-0.26009661076047697,-0.6510791268646221,1.0968209616831766,-0.7898542664504659,-0.06752420067300968,0.11069743551857672,-0.051616253729762,-0.5417222120112629,-0.4755986789639184,-0.13452047752189997,-0.028453566314886443,0.04634255271843875,-0.034483376729293164,0.1151615295308463,0.8524093576767751,-0.24485641508371508,0.3814489269774281,0.08949752914503309,-0.37077381704603457,-0.48693799280963673,-0.14171208714779396,0.57749107798158,0.6607306720591712,1.2161139384459763,0.773051502099058,0.2608576308036013,19.48132255332213,-1.0431430722793402,1.0555312532818037,0.9695571277605826,0.36000092214765267,0.20469889517264422,0.4674609371256381,0.7581959558637703,0.23865479480833313,-0.40939410333229886,1.0626954284507268,0.5078099144945066,1.0961829042561384,0.9158495273252911,0.9875561573884577,1.328112084717356,0.767754134036837,0.7481455194083401,1.6612273055004825,1.539238356086651,0.8694781661546291,1.9895046086193893,1.355984107977294,1.6560291117406534,2.428748801262173,1.0686367683603226,1.9451751049674237,0.9505436890820311,0.14328981588374268,-59.362085619799046,1
4.338816381323697,5.684973578629577,1.8683700357847322,-1.883006204989321,0.5897579583540622,0.9322398461671999,-0.6460264225681579,0.18340983846017778,0.13228670459212682,-0.42638606654834715,-0.21678468755332242,0.6013947226272652,0.059839574101631876,0.6355789863338083,-0.11423713119381015,-0.2125953499531042,0.15697614156422007,0.01854276944203756,0.23282178570280523,0.07562713190771551,0.17536593646687593,-0.19114557762008444,-0.3805273287440566,0.10486911589377956,0.003818191647738889,0.04991021809082833,0.04037322749595201,0.07379662450017908,1.138735816005071,2.618105514597031,3.48022768361117,0.9451833931316912,0.29284778176080883,38.296870613559776,0.2911308914677751,0.3730306043410652,-1.0187508476033618,-0.2826478532009139,-0.3236222524203645,-0.5015321166897071,-0.2743899243461818,0.43224041525535845,0.31800514104934,0.11928589243206152,0.21793307298454617,-0.35280687582671344,0.5095587558123357,0.014338287577700136,1.0134589864573365,0.9749315190197135,0.9126783033585228,2.4020133103408603,1.3451487076428965,2.3001019631183817,2.12824777678205,2.553979654108801,2.661606780355259,2.6259421862063266,4.462400997615687,3.6212990688055107,0.9923814701952499,0.12780281785710976,-79.57591186747806,1
-1.8350622544395088,0.42750105970148844,-2.226022791757044,0.7003748039305826,-1.1448501116697256,1.1880996872010765,0.727830580119217,-0.2717341831320582,0.0032457361577054866,0.1383081040653947,0.038914899619055254,0.29772772212154724,0.29718058881750264,0.16316740541311456,-0.09510723784987243,-0.02847511007491207,0.09602700385207248,-0.12325556083633739,0.17686051876774136,-0.1400990552786276,-0.2976160950978187,-0.1469864135122944,-0.05673294470712359,0.16925339915738669,0.08127565721515864,0.38546880514282883,-1.4521421978580773,0.9941806820510891,-0.663399518567161,-0.6258648552826457,-0.9258059791291168,0.8370181859433476,0.16253773008298417,-56.69471123687693,0.268490034941642,0.23592746918704477,-0.28586569114182786,-0.36514374989255577,-0.42793741326303125,-0.6746169269207792,-0.2978971748886984,0.061838794489080244,0.24959768387177553,0.6647423041557273,0.29982244064252517,0.247914194063561,0.12374821276839311,-0.6193937699002878,0.47954341722422117,-0.416219484719677,-0.24131177884080296,-0.04015170019726847,-0.5858577723615689,-0.19391352322970518,-0.8568596685683753,-0.7669931879161611,-0.8824421595895356,-0.8321956742528588,-0.37710594039280165,-0.6334521799803167,0.9641825336492486,0.08897773256852069,-139.42615124447084,0
13.990969418827108,-3.877268589383913,1.921605439191111,0.16228770255581348,2.3164016931361586,-0.16113744908067612,-0.09918008168860473,0.5146204911440057,-0.5519557558193214,-0.5177789193006714,0.5654965986098242,0.08407451548376949,-0.4083361091517585,0.8545317487121822,0.17611643932818621,0.7887433656519706,-0.2545060914889935,0.4912137798673837,-0.23324750172070952,-0.4025870831416477,0.1819167636706908,-0.39642268687255333,-0.1580623849593334,0.24559694898991752,-0.2879341680783334,1.7325577796425584,1.1628925369065604,-0.9863053155762089,0.49974670451651454,0.6178162288118952,-0.07602874961138403,0.47728178148588196,0.26813290425908626,23.355140064108873,2.1748905796857856,-0.8950359660233785,-0.03394744886809256,-0.5573726288083817,0.06467927211223069,-0.28781307352710434,0.7145617283784459,-0.19368396589330614,-1.104247588337977,-0.2540719560130891,-0.9596458870547598,-0.89766838732111,-0.3179685117534685,-1.222866358493937,0.44514542287800346,-0.7446502088790428,0.27322032371911625,0.3474371809467045,0.043407615713469856,-0.2462216493126783,-0.33329105713649876,0.12665649344410607,-0.557930230283104,-0.18513547562723343,-0.6395492902871962,-0.24523423622266013,0.8458165876144741,0.1723054991354982,-29.43323382798745,1
-1.5697441905348093,4.279447837873014,1.2191739512898978,0.8358956088794471,0.0768170709820053,1.0852654297404276,-0.17972882817490368,0.2896808042897045,-0.21952913148236133,1.1651702084775517,0.6659140255512704,0.045379883985762204,0.7027051335576724,-0.10735980153715086,0.4738392402718696,-0.021968906401211092,-0.1400206901662247,0.0685356570135365,-0.1814725754934929,-0.026368358973757836,-0.26181812819402184,-0.01763126586209944,0.051158747186320075,-0.5585384980936874,-0.048726326068503016,0.377642994995883,-1.0312538314910455,-0.7493830984822294,0.028876448634061417,1.109957897150211,0.19660518792361406,0.8213716361246527,0.2600593714955642,20.033556540897667,0.42363245980000874,-0.24673668413759783,-0.3967671771157371,-0.04430869393503731,-1.3096671610026547,-0.48816572060696034,-0.9519160542277564,-0.7361368765015404,-1.0989765339431432,-0.41171306614089437,-0.8956953273642552,0.005618231386533169,-0.8663987281672317,-0.2836834862344994,-0.1291874289720807,0.6695396869506317,-0.06588743880569911,0.2306057824072507,-0.6567344134811413,1.1848418562399439,0.5786227987243202,1.3094400083062865,0.24835323146491697,0.6080785977402263,0.7397263653234426,0.032283953711138326,0.9578965958166505,0.14609772184472264,-62.80664751481436,1
-2.990162546511557,2.6792982645587466,0.013608268312582994,1.4099025651876227,-0.021905189810536865,-0.05225363174625939,-0.18337608168807362,0.07862729640411725,0.040397701988378845,0.3337140969214755,0.2873366672071749,-0.214998137218144,-0.1921383910442605,-0.17731059242283623,-0.005470781613572997,0.3843771533573342,0.012060015119667384,-0.37567678567501483,0.0951760549889368,-0.288593765585094,0.03609816673968438,0.1664306301333659,-0.273916231843929,-0.05121350118229879,-0.19112641943087194,0.03946675349674547,-0.5260122091415478,-0.30067524228170256,0.33286866037235074,0.4694489987595209,-0.2154198889679745,0.5897482906820298,0.22531279677538868,-4.908046812823319,-0.08785233059011786,0.022275151386551027,0.21454966115979102,-0.14896832685144984,-0.2347844108137906,0.11607688099976413,-0.6313114878451311,-0.0952095530579429,-0.6205569794951682,0.13557781129409005,-0.4538225045784108,0.375512336000895,0.15381316378404344,0.6468012438721426,0.3549669568057611,0.244034545413809,0.08499259083301021,0.6729819586150991,-0.08500395472962513,0.937709910441209,0.797810611367165,-0.23141003973267896,0.005558520154288307,-0.23542899163837036,0.19020481140311343,0.0025436225757315316,0.9229495663056818,0.11207712297968683,-113.74369964683876,0
13.966790974431001,-4.028189108617055,-1.1260327054771073,-1.1354999729875423,-0.3780264730823759,-0.942433247095299,-1.156468950284334,-0.3066441046895868,-0.1619506604345137,0.45848017704593,0.45908559367481905,-0.33056939278499653,0.3446395977399974,-0.3729097264646004,0.1270757467924104,-0.4048889446799955,0.18356049542086753,-0.7320043655146453,0.27499343247530716,0.057281536150650264,0.08960253577997393,0.2744257202955629,0.13231753223173157,0.3771201924890617,-0.022775737419576836,1.1521438865332547,0.8650759030454827,1.497309323391717,0.12326462520653131,0.12170743727835122,1.8357046663341448,0.7955904149189225,0.22197583923056458,-7.054267660935523,0.8922502033088726,1.429653324178694,0.18289683509643084,1.283727707711062,0.02997646154961033,1.6428676344770783,1.3345622375548931,1.1934954847043522,1.4300498770187542,1.4681658740674681,1.0700599768994765,1.083239505947233,0.8485474558139239,1.574685753211976,0.7410204564828857,0.5913324839750842,0.025743068098708584,0.2737947834103445,0.7473248096440022,0.9726162178378785,1.0870199456486793,1.169469441897249,1.000341397140899,2.4790525870294986,1.5527773982641078,2.32596964800587,0.9329847268247768,0.14676122993217,-62.96191483697885,1
-6.605584529843988,-1.4112666718787779,1.9776014043248786,1.598203535881572,-0.08705919968381229,0.08384126138894127,0.10081938045228198,0.6951066939490982,-0.6221936879706226,-0.29614910773517805,-0.1709620146760392,0.2586935530449041,-0.06531922361266362,0.12535541043347817,-0.1136140474693769,-0.1417119876546685,0.026338372793427378,-0.01272007235007585,-0.10725060493178756,0.029551791909531132,0.4249108087281482,0.033790167101399676,0.03960861841653739,-0.07075160714273185,0.005409258535031519,0.6011868150983474,-0.5552780958875378,-1.875305729058297,-0.9499639909122318,-1.6040875952283384,-1.365065801214261,0.8621787192456166,0.16731757712128306,-63.02892935407425,0.61180346968563,0.29445628060197593,-0.46735262202373024,-0.2042999592263967,-0.6346995118937335,-0.8344798233680489,-0.7975881090268879,-1.3506441348368163,-1.465423062046169,-1.5084698391033624,-1.1637632637621576,-1.1770525402332572,-1.1983355616617979,-1.7920979045013334,-1.251221898201474,-1.7390146574743972,-0.637803390596835,-1.4338910623865833,-1.7448798269565247,-0.9597136824473825,-1.61613156665604,-1.988715790815232,-1.1320975253114829,-1.5784635633955442,-1.0976081179236536,-1.3623303812065224,0.9593814162053461,0.10299545243000703,-140.31520980417383,0
7.167488758422559,2.9765574958474676,2.8050731485744214,0.3382477305334932,-1.2077028686649574,0.012204507473246223,-0.5997487177615666,-0.18305808157368367,0.13339579131710752,0.33056568191788305,0.3572839480694248,0.027936124266716822,-0.17910715347842682,-0.24011418457202546,-0.3917633017810934,0.057039528779952525,-0.008486216457409781,-0.0787745931098068,0.12731681256180047,0.19528193468185073,0.4080263865450299,-0.14626859398390352,-0.06841612943527331,-0.023730460578404056,-0.28912334916370375,1.05426272362481,-0.6722736164927672,-0.4069845497151822,0.02987699883002533,1.4256342269455993,2.807838727855629,0.9681550720414748,0.18540398805746958,-40.13968325124024,1.0073376226347397,-0.16058274803926617,-0.16351277597970462,-0.08861409121391457,-0.5456205730585487,-0.32930534069537587,-0.5187003473818564,-0.6849021875669539,-0.40511651867103826,-0.4854031341366441,-0.12229906754734172,-0.2826463536785669,-0.032491913438525456,0.4212667472648393,0.3538907059937539,0.43755922935523334,0.18801150650667559,1.0969064310942103,0.15997139815831765,1.2985290002644068,1.544852787353697,2.413684795135616,2.1240681351756097,2.402250474698936,2.7790359792185417,2.537323962802585,0.9884746102543756,0.1277839776107826,-91.60899767757917,1
